name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,neo,pha,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,G,moid,class,n,per,ma
,5.175177581785478,0.0756300783330635,5.917498678378363,248.1086142202416,229.8186863614763,4.783778495887528,5.566576667683428,11.7732424455226,11257.0,0,1707,10.2,N,N,53.275,,0.052,19.85,,,,,,,,3.80413,TJN,0.083717488018128,4300.176803227136,190.0983118736114
,2.208130143129849,0.1856955804363236,4.445762029542868,128.0350776226838,229.6928337503362,1.79809013452241,2.618170151737289,3.28129443341713,7354.0,0,283,17.0,N,N,1.291,,0.168,,,,,,,,,0.796675,MBA,0.3003772759097171,1198.492791805607,242.7786928790311
,2.787726970784316,0.1727039033344882,18.41391219620555,216.8263745234792,349.4111565647138,2.306275641499036,3.269178300069596,4.65461277891221,2.0,9,15,16.8,N,N,1.937,,0.09,,,,,,,,,1.30419,MBA,0.2117525839814111,1700.097317497684,29.46807632603009
,3.049000564678667,0.0927678709917026,16.55609403051108,357.5087623736051,14.45805174763772,2.766151273640928,3.331849855716406,5.32407861310333,21168.0,0,141,15.5,N,N,5.668,,0.042,,,,,,,,,1.76653,MBA,0.1851261701774626,1944.619713435992,356.6860499977969
,2.966402754060284,0.0806070027302992,11.54969688515714,57.51515976149879,124.2592688370284,2.72728991916458,3.205515588955989,5.10920555592263,8191.0,0,341,15.6,N,N,4.333,,0.041,,,,,,,,,1.7467,MBA,0.1929118475620951,1866.137329300742,25.60179275501753
,3.140101715465433,0.1584167042069094,1.87892780769626,120.4911234024136,181.7002498966668,2.642657150826937,3.637546280103929,5.56446963050104,16564.0,0,908,14.7,N,N,5.51,,0.101,,,,,,,,,1.62648,MBA,0.1771285223599664,2032.422532540503,125.6110881934633
,2.794922400352732,0.2272675032735571,7.319853281837231,195.6782592101977,128.2746858445649,2.159727364581229,3.430117436124235,4.6726455029246,6953.0,0,795,14.7,N,N,6.692,,0.048,5.077,,,,,,,,1.15638,MBA,0.210935386121343,1706.683769943209,312.2059760474132
Sepkoski,1.956325144243115,0.0131940076124768,19.58699438467676,247.0630152669396,95.07290546519285,1.930513375397491,1.982136913088738,2.7363381004506,13120.0,0,1299,13.9,N,N,4.137,,0.236,2.5006,,,,,,,,0.942065,IMB,0.3601990131282579,999.4474911895802,64.8928409856274
,2.59800103023615,0.2589452144841538,14.57148666131497,311.7017243653314,0.0265629778072576,1.925261096231598,3.270740964240703,4.18761918404179,5793.0,0.0,384,15.5,N,N,4.562,,0.073,3.731,,,,,,,,0.910225,MBA,0.2353667418287673,1529.527906971263,41.53967045824632
,1.895033495066932,0.1039807660598995,22.89905771128479,312.4591662507519,0.6631331140077492,1.697986460540703,2.09208052959316,2.60875646400373,6007.0,0,130,17.9,N,N,1.301,,0.079,,,,,,,,,0.683099,IMB,0.3778146013119552,952.8482984773636,290.2835368821529
,2.576422630467863,0.2613053885412672,10.8165208723869,303.844391146287,315.2665874647106,1.903189513966944,3.249655746968782,4.13555556235163,15951.0,0,496,15.3,N,N,5.109,,0.056,,,,,,,,,0.90409,MBA,0.2383298370696036,1510.511669148932,224.0231902338296
,2.712431497622362,0.0623727222358574,14.39174748519615,295.7559477751128,217.2297004048023,2.543249761237372,2.881613234007352,4.467312881255,7131.0,0,369,15.2,N,N,2.573,,0.222,,,,,,,,,1.56924,MBA,0.2206306810304868,1631.686029878388,15.49092259105488
,2.708442067394313,0.0969788440179227,16.61120964397219,269.4421183153999,151.3940185789286,2.445780486608899,2.971103648179726,4.45746075504474,7559.0,0,610,14.4,N,N,7.605,,0.054,,,,,,,,,1.47042,MBA,0.2211183311601951,1628.087540780092,144.5560038514979
,2.886235803472042,0.2322684233571179,6.762410150400237,111.6052411467244,304.6315124275686,2.215854363962726,3.556617242981358,4.90349703366595,6933.0,0,652,15.1,N,N,5.624,,0.056,,,,,,,,,1.23593,MBA,0.2010047679442935,1791.00229154649,255.2412497646609
,2.705347558436485,0.1418954514320249,1.955720648759974,23.29552067422774,112.8156140796292,2.321471045351613,3.089224071521356,4.44982368296511,6123.0,0,219,17.0,N,N,2.177,,0.049,,,,,,,,,1.33656,MBA,0.2214978285860512,1625.298100203005,338.4472282119601
,3.128765313081854,0.0971281243777692,10.3136615876682,281.1296076521504,88.52877784704599,2.824874206603989,3.432656419559718,5.53436355225726,6809.0,0,591,14.4,N,N,6.464,,0.097,,,,,,,,,1.84798,MBA,0.1780920740137422,2021.426287461963,128.7884585663018
,2.433104598313705,0.2385654006343344,3.856556218253474,305.4321019672775,2.058933217618633,1.852650025031754,3.013559171595654,3.79532849850447,5466.0,0,85,17.9,N,N,1.63,,0.055,,,,,,,,,0.837039,MBA,0.259694591326136,1386.243734078759,114.3807988130343
,3.186094415737395,0.1505052361432814,0.2466451809427123,322.5219869623418,178.4717795173886,2.706570523322048,3.665618308152741,5.68716939841698,10222.0,0,757,14.7,N,N,5.676,,0.055,,,,,,,,,1.72001,MBA,0.1733070028900327,2077.238622771801,185.1190639009752
,2.388518687831867,0.1729394305771346,3.804471120401868,74.36839117743871,230.8466565361633,1.975449626035379,2.801587749628355,3.69148550627357,9551.0,0,416,16.3,N,N,2.943,,0.068,,,,,,,,,0.962205,MBA,0.2669999060520526,1348.31508116642,283.1137002649988
,2.433951747722177,0.1458080597928918,9.325222650477931,175.2164079964662,3.542547919468374,2.079061965757289,2.788841529687066,3.79731083630254,5930.0,0,179,17.1,N,N,1.966,,0.06,,,,,,,,,1.08342,MBA,0.2595590210695699,1386.967782959502,155.4225418161921
,3.14101226365184,0.2276342223856104,11.28238028725449,97.56257897045452,304.0773314602825,2.426010379511787,3.856014147791893,5.56689013410697,7154.0,0,338,15.1,N,N,6.418,,0.033,,,,,,,,,1.45605,MBA,0.1770515062492192,2033.30662148257,176.8449070193375
,2.627474831763684,0.0808723744756047,3.425361955687053,104.3165472762671,204.1535208587487,2.414984703244064,2.839964960283303,4.25908246733849,5297.0,0,260,16.3,N,N,2.678,,0.089,,,,,,,,,1.39985,MBA,0.2314175156095243,1555.629871195384,327.2574971316968
,3.22350097220905,0.0192487933547967,10.44932272389812,346.2822733287101,50.02031051276357,3.161452468116011,3.285549476302088,5.78761869156152,10624.0,0,714,14.2,N,N,6.987,,0.091,,,,,,,,,2.17023,OMB,0.1702991050195864,2113.927727092846,299.7137119094004
,2.914558788861052,0.2176005954936435,5.819332142245316,253.7404360394151,50.53050968013245,2.280349060803654,3.548768516918449,4.97585174313869,9540.0,0,191,16.4,N,N,3.382,,0.043,,,,,,,,,1.26973,MBA,0.1980819233062275,1817.429849181407,198.7544780370744
,3.145958761380247,0.2332791322507099,24.19556623864958,240.9421509106413,256.6122462163842,2.412072231428945,3.879845291331549,5.58004550193697,4578.0,0,205,15.3,N,N,6.331,,0.044,,,,,,,,,1.55123,MBA,0.1766340942964392,2038.111619582478,231.8031503042656
,2.791716424009342,0.084429047956345,9.024685821438837,357.8589333543408,134.4184167186064,2.55601446416614,3.027418383852542,4.66460801990306,10084.0,0,1029,14.4,N,N,3.264,,0.416,,,,,,,,,1.57896,MBA,0.2112988442248656,1703.748079269594,321.345019409983
,2.674464135218844,0.1136303956040914,5.98821882145838,174.5749266332755,206.5730220302891,2.370563717504973,2.978364552932716,4.37384481171137,9488.0,0.0,432,16.1,N,N,3.571,,0.055,,,,,,,,,1.37371,MBA,0.2253455085394094,1597.546817477579,299.5768280271362
,2.846655680280677,0.0708200245432853,7.556805284698078,154.3670037568405,246.7926281183632,2.645055455136917,3.048255905424437,4.80297816241882,5587.0,0,312,15.7,N,N,3.46,,0.093,,,,,,,,,1.66264,MBA,0.2052114854653402,1754.287773823475,78.13529414065306
,2.538806442770862,0.0846053698808501,11.86987847016158,350.012374470393,246.7490181569913,2.324009784624348,2.753603100917377,4.04531728264134,5865.0,0,236,16.2,N,N,3.374,,0.068,,,,,,,,,1.34362,MBA,0.2436462246353154,1477.552137484751,130.0226807063498
,2.372914959269747,0.1512275557181519,9.789116382951171,39.7870559352386,177.5685788775804,2.014064830052345,2.731765088487149,3.65537101310871,6094.0,0,325,15.9,N,N,3.951,,0.059,,,,,,,,,1.00689,MBA,0.2696378233106713,1335.124262537957,212.3330873712382
,2.618118933967224,0.214711342545618,13.33532981842182,263.6796909011012,66.01627898429874,2.055979102711019,3.180258765223429,4.23635415431049,6331.0,0,544,15.3,N,N,2.346,,0.293,,,,,,,,,1.08385,MBA,0.2326590854932847,1547.328354861907,52.01197757847937
,2.737404353623173,0.0627600929157604,4.214446014776648,88.58715243227475,239.5582411327096,2.565604602041775,2.90920410520457,4.5291492541166,9853.0,0,641,15.4,N,N,4.996,,0.065,,,,,,,,,1.55611,MBA,0.2176184153065189,1654.271765066088,240.240757043262
,2.482824582833385,0.1338393948789281,5.067388957038059,20.50008620630045,112.2912005528766,2.150524843076438,2.815124322590333,3.9122559289887,6385.0,0,228,16.5,N,N,2.346,,0.117,,,,,,,,,1.17112,MBA,0.2519329771000784,1428.951478063123,185.9703735550438
,2.384911566540515,0.1681647744187013,1.976042323500955,215.1543487742446,177.21320332,1.983853450944677,2.785969682136352,3.68312638762162,9050.0,0,795,15.8,N,N,3.991,,0.064,,,,,,,,,0.989122,MBA,0.2676058814272797,1345.261913078797,230.0314363070111
,2.296616459202891,0.1240122883445409,3.109720514524668,48.79992686583703,157.0959115346132,2.011807796647403,2.581425121758378,3.48049417865605,8714.0,0,161,17.7,N,N,1.755,,0.052,,,,,,,,,1.008,MBA,0.2831857296046801,1271.250498754124,189.1484525958098
,2.617852791641689,0.2406006611840694,12.2530937320922,109.8504643713946,192.9318074182043,1.987995679090137,3.247709904193242,4.23570820705523,7743.0,0,1819,13.1,N,N,13.099,,0.071,,,,,,,,,0.973548,MBA,0.2326945661001487,1547.092422626924,252.7001569194413
,3.14821539257336,0.1385417851456493,6.368055877083556,51.68081557350742,185.7692454203269,2.712056012063235,3.584374773083484,5.58605052148978,7620.0,0,862,14.3,N,N,7.026,,0.075,,,,,,,,,1.70027,MBA,0.1764442121631032,2040.304952974143,115.6156026523039
,2.674784161379353,0.1595987644895942,2.209156702895315,179.9106489780683,78.25805915557251,2.247891913946873,3.101676408811833,4.37462989606667,8970.0,0,153,17.3,N,N,2.495,,0.037,,,,,,,,,1.23375,MBA,0.2253050673506699,1597.833569538353,300.8991789403553
,2.673160924170388,0.1099247514841443,8.34763226397032,335.6834268177358,342.6852753186012,2.379314373903833,2.967007474436944,4.37064827504456,9887.0,0.0,475,15.3,N,N,5.262,,0.041,,,,,,,,,1.36707,MBA,0.2255103182279082,1596.379282460025,275.3435944778082
,3.157009516151289,0.1386629020403085,7.354793473859766,108.0772293847406,289.7805256053448,2.719249414872881,3.594769617429697,5.60947269984632,6261.0,0.0,486,14.7,N,N,7.364,,0.052,,,,,,,,,1.73775,MBA,0.1757074748566937,2048.859903618868,59.6684849658923
,2.976658562552084,0.1241240388872204,16.44589034881225,100.8859264329324,236.270766533079,2.607183679379891,3.346133445724277,5.13572469480403,7301.0,0,1294,13.5,N,N,15.254,,0.035,,,,,,,,,1.63242,MBA,0.1919157162697496,1875.823444777172,0.7080047731149808
,3.196811654762083,0.1297161196199601,10.88009259128335,180.5905412317857,20.53743267717743,2.782133651750482,3.611489657773684,5.71588887734583,7571.0,0,720,14.2,N,N,8.072,,0.047,,,,,,,,,1.78358,MBA,0.1724362219975891,2087.728412450566,252.8377682562735
,2.912058786418004,0.0144430818513082,2.916780078400864,123.8643818207997,350.2303107862523,2.869999683009947,2.95411788982606,4.9694509594529,10037.0,0,1341,14.3,N,N,3.532,,0.324,,,,,,,,,1.88657,MBA,0.1983370580391172,1815.091962940171,264.3870864964355
,2.807706750593242,0.0394085217225531,5.000939361084659,192.5063305696794,107.2214904280471,2.697059178121929,2.918354323064555,4.70474209832195,14051.0,0,1639,13.8,N,N,4.316,,0.377,,,,,,,,,1.68634,MBA,0.2094963470408083,1718.407051412094,99.30142130231256
,2.558733247580118,0.1173622729374185,2.005746072342987,190.4143633835381,106.258062107086,2.258434497803573,2.859031997356662,4.09303747236901,5839.0,0,251,17.0,N,N,2.174,,0.04,,,,,,,,,1.24285,MBA,0.240805585099392,1494.981936782782,3.537751325689074
,2.671868926488393,0.1825339957799502,4.169821397883386,51.7742143092414,276.82763241,2.184162015136181,3.159575837840606,4.36748001176107,6708.0,0,285,15.9,N,N,2.832,,0.116,,,,,,,,,1.17697,MBA,0.2256739082293201,1595.222074295729,101.3892232336006
,2.667021698948241,0.1416502589769508,10.81265239237132,330.8260605431993,238.0745987757828,2.289237384595075,3.044806013301407,4.35560036936834,9043.0,0,1589,14.1,N,N,8.386,,0.063,,,,,,,,,1.30737,MBA,0.22628942046639,1590.883034911787,145.4380217497676
,2.323182726297781,0.1528198881782745,12.28211118453596,133.7089896016029,315.2552339034066,1.968154201847255,2.678211250748307,3.54105976816714,1.0,9,14,17.1,N,N,1.684,,0.09,,,,,,,,,1.00174,MBA,0.2783421766071232,1293.372080323048,302.7059304377272
,2.367984375299285,0.1585695812795044,2.297274939587898,178.9350774228734,47.75641893611579,1.992494084431668,2.743474666166902,3.64398391217186,7439.0,0,996,15.4,N,N,3.11,,0.154,,,,,,,,,0.983908,MBA,0.2704804156997803,1330.965123920772,195.1151901814282
,3.082524587898093,0.071186537680957,12.35893354161256,64.64880252529677,221.6810144115702,2.863090335169209,3.301958840626977,5.41212758968546,9480.0,0,586,14.3,N,N,5.117,,0.107,,,,,,,,,1.85904,MBA,0.1821143842295925,1976.779602132615,91.4126354045378
MacKenzie,2.197895322587859,0.1152138618451824,5.154760461940084,54.18923004265702,188.5145756364441,1.944667314541048,2.451123330634668,3.25850738372383,24943.0,0,1333,14.3,N,N,2.924,,0.474,,,,,,,,,0.931866,MBA,0.3024778425516962,1190.169821905129,222.0490106899722
,5.164603893660802,0.0446708933894427,14.3846697931214,194.4787922902963,266.7740694483432,4.933896423728379,5.395311363593223,11.7371790494771,6827.0,0,669,12.3,N,N,19.35,,0.068,,,,,,,,,3.98897,TJN,0.0839747165151633,4287.004647821523,103.1071796852316
,3.055000301150168,0.1139533080762691,10.08074976483695,62.78097691755762,7.047295584664115,2.706872910660107,3.403127691640228,5.33980119676782,6857.0,0,698,14.6,N,N,7.915,,0.049,,,,,,,,,1.7211,MBA,0.1845810821504283,1950.362387119447,186.4624471824274
,3.147416040994822,0.1356324014369174,6.46015281035986,117.8991579525569,140.0914077308345,2.720524445033619,3.574307636956026,5.58392315679423,14298.0,0,1078,13.4,N,N,11.416,,0.045,,,,,,,,,1.70891,MBA,0.1765114339312311,2039.527933019094,278.5939803900562
,2.764389446850511,0.1952062005919676,3.839672714143873,231.3055857003163,180.3861612752929,2.224763485974291,3.30401540772673,4.59628597195468,5226.0,0,64,17.8,N,N,1.791,,0.038,,,,,,,,,1.23519,MBA,0.214439721414548,1678.793451256447,23.38011040082659
,5.202141389274302,0.1235827464325228,6.969664884088502,63.89513697075199,334.7777448316456,4.559246469057483,5.845036309491119,11.8653739455424,7990.0,0,241,13.2,N,N,11.401,,0.071,,,,,,,,,3.56832,TJN,0.0830674437983334,4333.827833609375,283.1420136927983
Peterburgtrista,3.174195478862448,0.0412631237874046,21.31666934628419,351.45373936,47.0893667611555,3.043218257892727,3.305172699832169,5.65533981049784,15009.0,0,1631,11.9,N,N,22.744,,0.091,6.004,,,,,,,,2.06616,MBA,0.1742824156274335,2065.612865784338,19.60119107733957
,2.279046432253075,0.0395474612647128,11.62323422891827,315.1959753272777,155.2291569702409,2.188915931753064,2.369176932753085,3.44062992527112,4.0,9,18,16.7,N,N,2.217,,0.075,,,,,,,,,1.20844,MBA,0.2864668112452957,1256.690080205275,210.0216773934801
,2.653832345986731,0.0828973025562729,8.348797025524533,159.94953357,293.4070285602224,2.433836803067845,2.873827888905617,4.32333040276566,10070.0,0,509,15.7,N,N,2.955,,0.116,,,,,,,,,1.46492,MBA,0.2279784775961248,1579.096429610158,144.6405323621766
,2.402199914841288,0.1298706697263786,0.5278917985381933,212.8522561323459,349.4739231002084,2.0902246030842,2.714175226598376,3.72324764190979,7509.0,0,386,16.7,N,N,1.502,,0.164,,,,,,,,,1.08721,MBA,0.2647221936765913,1359.916201207552,144.1046407157245
,2.919484303367636,0.1046773753352764,12.06548977345483,42.56491338372022,8.913762988186656,2.613880349158574,3.225088257576697,4.98847062485232,6475.0,0,512,15.7,N,N,4.162,,0.054,,,,,,,,,1.62437,MBA,0.1975808534297494,1822.03889572731,242.1855216887967
,2.767012150575708,0.1384275639410077,9.726170002504128,6.004133638095602,357.1332032113534,2.383981399176344,3.150042901975072,4.60282858579337,14116.0,0,1235,14.0,N,N,6.292,,0.148,,,,,,,,,1.3809,MBA,0.2141349096530973,1681.183140961027,278.8901932354881
,3.200941058242428,0.1842109983701227,2.426569172610846,21.1372316159751,55.39105933588016,2.611292510179673,3.790589606305183,5.72696749311267,7031.0,0.0,567,15.0,N,N,5.452,,0.065,,,,,,,,,1.62739,OMB,0.1721026502338078,2091.774876859402,343.2457781394119
,2.291885275068796,0.0582758906018614,6.310663125233318,260.4571993800413,219.7427089778684,2.15832361950687,2.425446930630723,3.46974464199653,8749.0,0,1222,14.8,N,N,2.007,,0.439,,,,,,,,,1.17896,MBA,0.28406306084831,1267.324230489231,220.713843527592
,2.726500764316572,0.1646598812243616,8.32183667371677,71.67801759337719,303.9190672816316,2.277555472306074,3.17544605632707,4.50211555654299,6674.0,0,250,16.3,N,N,3.342,,0.057,,,,,,,,,1.29129,MBA,0.2189251410784271,1644.397707027328,72.67486942233819
,2.668543844679425,0.2461189062583835,28.11844390059262,155.202507315922,251.08753994109,2.011764752324383,3.325322937034466,4.35932970032065,9565.0,0,1152,14.0,N,N,9.22,,0.075,,,,,,,,,1.15747,MBA,0.2260958337918459,1592.245173042119,284.5555325676144
,3.216958502134165,0.151180394213422,10.12899459286877,223.704995614251,302.8817504846903,2.730617447613302,3.703299556655028,5.77000766729105,7151.0,0,864,14.2,N,N,9.016,,0.041,,,,,,,,,1.75334,OMB,0.1708188862477364,2107.495300478056,6.006761859737312
Ingwelde,3.180817767084812,0.1177237569859103,1.543533025878641,159.3338858197525,317.2876321108059,2.806359949256054,3.55527558491357,5.67304704555993,41841.0,0,2495,11.21,N,N,31.562,,0.058,12.012,,0.745,,,,XCU,,1.82318,MBA,0.1737384293576355,2072.080433390764,138.9745015223091
,2.570670001199157,0.1556383223849995,7.372856773061252,357.5199470926096,109.8156930656774,2.170575234807075,2.970764767591239,4.12171251132948,9697.0,0,1343,14.1,N,N,3.836,,0.271,,,,,,,,,1.20044,MBA,0.2391302839919901,1505.455494763091,92.19545099711428
,2.298827530869078,0.1648161985665981,8.17252280492825,139.0925559361763,267.58431292778,1.919943516070998,2.677711545667159,3.48552166636194,7796.0,0,989,15.3,N,N,2.342,,0.244,,,,,,,,,0.949392,MBA,0.282777264843778,1273.086788638698,2.299915977108784
,2.744098162070016,0.1290901397011608,8.428251854175361,192.1792557473586,77.88216366626618,2.389862146974699,3.098334177165333,4.545772182186,10280.0,0,532,15.6,N,N,5.776,,0.028,,,,,,,,,1.39138,MBA,0.2168226307578797,1660.343289543437,200.1106441894594
,2.626351590660617,0.0414158253809739,14.78632647568704,145.4326100943088,358.7155699302174,2.517579071792774,2.73512410952846,4.25635163328316,8652.0,0,785,14.8,N,N,3.215,,0.205,,,,,,,,,1.53018,MBA,0.2315659908500766,1554.632434056674,167.5136231869041
,3.18997586298788,0.0360207679775819,16.98123429466325,78.25026683037738,104.9890381131915,3.075070482573107,3.304881243402654,5.69756512127073,6198.0,0,242,15.1,N,N,7.027,,0.052,,,,,,,,,2.1126,MBA,0.1729907885893075,2081.035660544133,259.7386879904876
Glennford,3.105111543804259,0.195186160370152,1.25090548942535,254.8389539969968,127.2573408557937,2.499036744048071,3.711186343560447,5.47172183300181,17581.0,0,2112,12.2,N,N,18.51,,0.075,,,,,,,,,1.50171,MBA,0.1801309191967526,1998.546399503912,69.44752266293673
,3.053687815715199,0.0764332591363709,21.10208012168334,22.10992785729497,257.0389334398985,2.82028450357506,3.287091127855338,5.3363604482496,3119.0,0,92,16.1,N,N,3.411,,0.066,,,,,,,,,1.88834,MBA,0.18470009530388,1949.105653723165,125.2410480852478
,2.253419646706726,0.0730635030343007,8.26198939302306,73.55856471584259,350.1603163294087,2.088776913512016,2.418062379901436,3.38276101545346,2.0,9,7,17.7,N,N,1.974,,0.038,,,,,,,,,1.10098,MBA,0.2913674004355973,1235.553460894377,237.2380075084462
,2.620351350911228,0.2187358373159054,8.9717494975406,48.99743741589185,197.5018141842053,2.047186604107797,3.19351609771466,4.24177368915264,4.0,9,16,17.1,N,N,1.804,,0.078,,,,,,,,,1.03578,MBA,0.2323618268197732,1549.307839963002,329.6781151822482
,3.134528999823448,0.0627774666565247,12.09742860526625,333.4676227741448,230.1958967049908,2.937751210053122,3.331306789593775,5.54966336892147,4506.0,0,204,15.3,N,N,4.325,,0.072,,,,,,,,,1.95405,MBA,0.1776010935883314,2027.014545498567,21.16226218623788
,3.106328585127378,0.0498980315760654,8.639795293908962,69.09248444557927,301.122112590375,2.951328903301057,3.261328266953698,5.47493909136835,6854.0,0,831,14.2,N,N,7.907,,0.078,,,,,,,,,1.96316,MBA,0.180025068209703,1999.721503122289,28.88948670390279
,3.105468493384453,0.1648650709350268,10.71570690185298,295.3377182484774,181.8426180327469,2.593485209936134,3.617451776832771,5.47266536671066,7583.0,0,530,15.0,N,N,5.905,,0.067,,,,,,,,,1.61008,MBA,0.1800998631056382,1998.891025191067,219.1703586204754
,1.900832472065398,0.0901328411151898,19.83727569622023,238.0713407906881,234.310167944099,1.729505040874134,2.072159903256662,2.62074017265482,7074.0,0,634,16.4,N,N,1.082,,0.658,,,,,,,,,0.784977,IMB,0.3760869900998665,957.225348062174,180.02239979435
,2.710930925382988,0.1006794757408276,12.48030951628582,7.545569249499517,4.451006798813282,2.437995821045833,2.983866029720144,4.46360628157705,7114.0,0,680,14.4,N,N,6.016,,0.071,,,,,,,,,1.4371,MBA,0.2208138937870933,1630.332194346016,252.6644467146975
,3.483772076753415,0.0480879745809401,7.800531216825863,277.894415545993,87.80149818575742,3.316244533680707,3.651299619826122,6.50253656599437,6079.0,0,139,15.3,N,N,5.48,,0.064,,,,,,,,,2.3261,OMB,0.1515756617997325,2375.051480729444,347.9393582499658
,2.406037252313153,0.1852800085542483,2.865559435402311,162.1833878694799,152.729986127262,1.960246649622732,2.851827855003574,3.73217262469576,8002.0,0,326,16.8,N,N,2.588,,0.06,,,,,,,,,0.946231,MBA,0.2640891465860054,1363.176051170128,30.15151251650598
,3.204957711568909,0.1434564182917134,2.209990033091504,85.08554150578588,210.9134958895315,2.745185957490827,3.664729465646991,5.73775047415985,7171.0,0,728,14.7,N,N,9.03,,0.034,,,,,,,,,1.72883,OMB,0.1717792169259289,2095.713360686886,25.59730582287082
Nocturna,3.132049886058987,0.1474206641113734,5.489376681982124,299.8311572567281,58.45086525882589,2.67032101182622,3.593778760291754,5.54308078851344,41985.0,0,2398,11.0,N,N,37.802,,0.054,34.8,,,,,,,,1.67057,MBA,0.1778120003969641,2024.610258004535,258.6376294415312
,2.970643507986372,0.0691232365703119,5.699970992224929,27.54218568181221,324.6046305901391,2.765303014017769,3.175984001954975,5.1201656111761,4981.0,0,141,16.4,N,N,3.533,,0.043,,,,,,,,,1.76173,MBA,0.1924989069135128,1870.140489482069,9.739654759071223
,2.77424757176723,0.0197258673627112,4.284449898560003,198.7738332381319,263.2144136391217,2.719523132135226,2.828972011399234,4.62089419050451,6093.0,0,192,16.3,N,N,3.465,,0.041,,,,,,,,,1.74075,MBA,0.21329773908109,1687.781603081774,16.44837162619914
,2.309498753171782,0.232563779586968,2.581499023388755,199.448861553661,221.098884908813,1.772392994182762,2.846604512160801,3.50981964490053,10812.0,0,1245,15.7,N,N,1.794,,0.346,,,,,,,,,0.785658,MBA,0.2808196383536655,1281.961625299917,119.2398657029057
,3.110967974390244,0.1214584188587915,12.07783267099283,187.611843777858,281.4942029505195,2.733114723100467,3.48882122568002,5.4872091336174,1.0,9,12,16.2,N,N,2.982,,0.066,,,,,,,,,1.78115,MBA,0.1796225110738198,2004.203136053755,21.65494168420105
,2.615241026090968,0.1272424937290438,5.87522581018318,345.8503307161892,206.4324030105963,2.28247123622865,2.948010815953286,4.22937099983171,8623.0,0.0,416,15.9,N,N,3.31,,0.07,,,,,,,,,1.28474,MBA,0.2330432311109088,1544.777757688532,142.9554317682123
,3.107846176008664,0.057223982361353,8.581065867699177,265.5960527636815,343.7676074587553,2.930002841250946,3.285689510766382,5.47895173787322,8070.0,0,285,15.2,N,N,3.927,,0.126,,,,,,,,,1.91638,MBA,0.1798932223758097,2001.187122258194,173.3290437986442
,3.131505217212906,0.1582485521315247,6.852216345985868,107.806999830046,229.2422163466897,2.635949050596648,3.627061383829164,5.54163492449581,6260.0,0,251,15.4,N,N,5.187,,0.045,,,,,,,,,1.63172,MBA,0.1778583931992291,2024.082156172095,58.3536414136251
Coyne,2.440710407128878,0.3006754006723116,21.39513565412124,0.7828471096455097,92.42607777985594,1.706848827540322,3.174571986717434,3.81313851592532,10021.0,0,1088,13.9,N,N,3.728,,0.196,,,,,,,,,0.868082,MBA,0.2584816363872314,1392.748842941724,66.15024218322864
,3.183308832430554,0.3271957229553429,22.01662804449556,149.684081979835,86.48401425633939,2.14174379761331,4.224873867247797,5.67971264153467,4519.0,0,200,16.2,N,N,3.912,,0.055,,,,,,,,,1.26181,MBA,0.1735345334480227,2074.51504232054,226.3629525996595
,2.248890997103529,0.0730704058378727,22.83904493340373,289.0759621045878,347.0603245960161,2.084563619260036,2.413218374947023,3.37256874609405,1.0,9.0,5,15.8,N,N,2.592,,0.126,,,,,,,,,1.07022,MBA,0.2922479443922566,1231.830734510852,121.1506924458799
Kisslaszlo,3.191242931101944,0.1137492403711337,10.02625371040161,18.85538625940432,39.23937094787671,2.828241471849348,3.554244390354541,5.7009600936285,7527.0,0,365,15.2,N,N,5.443,,0.065,,,,,,,,,1.8474,MBA,0.1728877710386205,2082.27567419781,286.0338408839775
,2.325729330025712,0.0959787560221491,16.13896728715239,340.8857366165738,30.11988844490315,2.102508722085618,2.548949937965806,3.54688376987825,1.0,9.0,8,16.5,N,N,2.561,,0.068,,,,,,,,,1.10764,MBA,0.2778851372965593,1295.499296948032,168.5347603888473
,3.097606893755496,0.201372145564767,17.21100521094032,99.0025089925347,83.62826691834243,2.473835147443738,3.721378640067253,5.45189716531645,5415.0,0,141,15.8,N,N,3.677,,0.069,,,,,,,,,1.54935,MBA,0.1807859270783487,1991.305439631835,285.3392969697241
,3.128909341093705,0.1387353855060876,15.4961918651536,144.8979858240122,4.53331620632834,2.694818897443472,3.562999784743939,5.53474570582559,8586.0,0,266,15.4,N,N,4.82,,0.052,,,,,,,,,1.70714,MBA,0.1780797774196086,2021.565869052798,288.544355681223
,3.051090300853923,0.1337893983985126,6.605771220966917,94.43640647462256,212.8349573220822,2.64288676504314,3.459293836664706,5.32955310823989,6856.0,0,642,14.7,N,N,6.674,,0.069,,,,,,,,,1.63008,MBA,0.1849360093332598,1946.619272784621,74.32379536888897
,14.39596765005024,0.8467852028835413,26.87615360064375,123.4841490440336,41.25619409035177,2.205675262797551,26.58626003730294,54.6222386445488,583.0,3,209,14.0,N,N,10.0,,0.05,,,,,,,,,1.28104,CEN,0.018044413920518,19950.77266492146,99.16821749978332
,2.974931084970994,0.0915606778802002,14.10057046739309,248.4639399226801,58.70548218297341,2.70254437818417,3.247317791757818,5.13125463460712,8571.0,0,688,13.7,N,N,9.011,,0.066,,,,,,,,,1.7163,MBA,0.1920829024387369,1874.190755290251,299.0218002386407
